siren,nom,chef de l'exécutif,parti politique,type,regcode,url-ptf,nb-ptf,url-datagouv,nb-datagouv,id-datagouv,id-ods,pop-insee,lat,long,merge,depcode
2.13101876E8,Fonsorbes,Françoise Simeon,,COM,OCC-76,https://data.laregion.fr/explore/?disjunctive.publisher&sort=modified&refine.publisher=Commune+de+Fonsorbes,0,,,,Commune de Fonsorbes,11743,43.535327,1.231499,ptf,31.0
2.11300397E8,Fos-sur-Mer,Jean Hetsch,,COM,PAC-93,https://fos-sur-mer.opendatasoft.com/explore/?sort=modified&refine.publisher=Commune+de+Fos-Sur-Mer,4,,,,Commune de Fos-Sur-Mer,15494,43.438071,4.945595,ptf,13.0
218300614,Fréjus,David Rachline,Rassemblement national,COM,PAC-93,https://trouver.datasud.fr/dataset?_organization_limit=0&organization=ville-de-frejus,6,,,,,52672,43.433031,6.736018,ptf,83
216402289,Gabat,Jean-Louis Prebende,,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5e53e62a634f41661560452d/,2,5e53e62a634f41661560452d,,235,43.369940,-1.036010,datagouv,64
216402297,Gamarthe,Jean-Michel Bicain,,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5ef5b74d7dd541efb59254fb/,2,5ef5b74d7dd541efb59254fb,,126,43.201751,-1.142448,datagouv,64
213401110,Ganges,Michel Fratissier,,COM,OCC-76,,,https://www.data.gouv.fr/fr/organizations/5c45a5c18b4c4104123ed6d5/,2,5c45a5c18b4c4104123ed6d5,,3950,43.933500,3.707360,datagouv,34
2.19502689E8,Garges-lès-Gonesse,Maurice Lefèvre,,COM,IDF-11,"https://garges.data4citizen.com/portail?facet.field=[%22organization%22,%22tags%22,%22theme%22,%22features%22]&rows=10&start=0&fq=organization:(ville_de_gargeslesgonesse)",2,,,,,42728,48.966667,2.416666,ptf,95.0
213401169,Grabels,René Revol,Parti socialiste,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/grabels,23,,,,,8027,43.647587,3.801727,ptf,34
,,,Parti de gauche,,,,,,,,,,,,,
,,,La France insoumise,,,,,,,,,,,,,
215002189,Granville,Gilles Ménard,,COM,NOR-28,,,https://www.data.gouv.fr/fr/organizations/5c6ab1d98b4c41356c6fa89a/,0,5c6ab1d98b4c41356c6fa89a,,13175,48.837500,-1.588370,datagouv,50
213801855,Grenoble,Éric Piolle,Europe Écologie Les Verts,COM,ARA-84,http://data.metropolegrenoble.fr/ckan/dataset?organization=grenoble,57,https://www.data.gouv.fr/fr/organizations/5733038988ee38472ed1b934/,59,5733038988ee38472ed1b934,,163357,45.186270,5.725358,ptf+datagouv,38
214400673,Guémené-Penfao,Isabelle Barathon-Bazelle,,COM,PDL-52,,,https://www.data.gouv.fr/fr/organizations/5b8fe384634f414b25ea1d30/,1,5b8fe384634f414b25ea1d30,,5231,47.629800,-1.833880,datagouv,44
214400699,Guérande,Christophe Priou,Union pour un mouvement populaire,COM,PDL-52,https://capatlantique-loireatlantique.opendatasoft.com/explore/?refine.publisher=Guérande,4,,,,Guérande,16294,47.327800,-2.426400,ptf,44
,,,Rassemblement pour la République,,,,,,,,,,,,,
,,Nicolas Criaud,,,,,,,,,,,,,,
215600784,Guidel,Joël Daniel,,COM,BRE-53,https://www.opendata56.fr/explore/?refine.publisher=Ville+de+Guidel,1,,,,Ville de Guidel,11807,47.790533,-3.488826,ptf,56
2.12200703E8,GUINGUAMP,,,COM,BRE-53,http://datarmor.cotesdarmor.fr/web/guest/donnees,11,,,,,7684,48.562340,-3.152203,ptf,22.0
216402552,Halsou,Philippe Masse,,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5e4fd909634f41282fea1334/,2,5e4fd909634f41282fea1334,,575,43.375550,-1.421383,datagouv,64
214400723,Herbignac,Christelle Chassé,,COM,PDL-52,https://data.paysdelaloire.fr/explore/?disjunctive.diffuseur&disjunctive.gestionnaire&disjunctive.publisher&source=shared&sort=title&refine.publisher=Herbignac,1,,,,Herbignac,6581,47.447263,-2.318167,ptf,44
213501331,Iffendic,Christophe Martins,Parti radical de gauche,COM,BRE-53,,,https://www.data.gouv.fr/fr/organizations/5b32535988ee380dd6e257de/,6,5b32535988ee380dd6e257de,,4456,48.129940,-2.034546,datagouv,35
2.19200409E8,Issy-les-Moulineaux,André Santini,Union pour la démocratie française,COM,IDF-11,https://data.issy.com/explore/?disjunctive.features&disjunctive.theme&disjunctive.keyword&disjunctive.publisher&sort=modified&refine.publisher=Ville+d%27Issy-les-Moulineaux,97,https://www.data.gouv.fr/fr/organizations/534fffb7a3a7292c64a78145,278,534fffb7a3a7292c64a78145,Ville d'Issy-les-Moulineaux,69941,48.822524,2.268598,ptf+datagouv,92.0
211300470,Istres,François Bernardini,Parti socialiste,COM,PAC-93,https://www.istres.fr/index.php?id=618,33,,,,,43086,43.516500,4.989540,ptf,13
2.16402792E8,Itxassou,Michel Hiribarren,,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5da489756f44414bcf4c45dd/,2,5da489756f44414bcf4c45dd,,2026,43.333453,-1.409074,datagouv,64.0
2.13401201E8,Jacou,Renaud Calvat,,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/jacou,26,,,,,6881,43.660224,3.910977,ptf,34.0
216402834,Jaxu,Michel Aldacourrou,,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5e53cddb634f4113415b3a67/,2,5e53cddb634f4113415b3a67,,195,43.197600,-1.193073,datagouv,64
213401235,Juvignac,Jean-Luc Savy,,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/juvignac,29,,,,,10783,43.612442,3.808667,ptf,34
214400558,La Baule-Escoublac,Franck Louvrier,Les Républicains,COM,PDL-52,https://capatlantique-loireatlantique.opendatasoft.com/explore/?refine.publisher=La+Baule-Escoublac,3,,,,La Baule-Escoublac,15611,47.285000,-2.392780,ptf,44
215901430,La Chapelle-d'Armentières,Damien Braure,,COM,HDF-32,,,https://www.data.gouv.fr/fr/organizations/5b518bb188ee3863608f3fac/,1,5b518bb188ee3863608f3fac,,8459,50.672946,2.896692,datagouv,59
214400301,La Chapelle-des-Marais,Franck Hervy,,COM,PDL-52,https://data.agglo-carene.fr/explore/?refine.publisher=La+Chapelle+des+Marais,2,,,,La Chapelle des Marais,4069,47.447000,-2.242870,ptf,44
210600656,La Gaude,Bruno Bettati,,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/5ba9f0bb634f416762d56c0c/,2,5ba9f0bb634f416762d56c0c,,6415,43.721700,7.152150,datagouv,06
2.13502032E8,La Nouaye,Fabienne Bondon,,COM,BRE-53,,,https://www.data.gouv.fr/fr/organizations/5b3495d188ee382f97297bdc/,4,5b3495d188ee382f97297bdc,,366,48.162026,-1.979658,datagouv,35.0
218501914,La Roche-sur-Yon,Luc Bouard,,COM,PDL-52,https://data.larochesuryon.fr/explore/?refine.publisher=Ville+de+la+Roche-sur-Yon,48,,,,Ville de la Roche-sur-Yon,56991,46.669352,-1.428653,ptf,85
211703004,La Rochelle,Maxime Bono,Parti socialiste,COM,NAQ-75,https://opendata.larochelle.fr/dataset/?metakey=dataset_property&metaval=140,374,https://www.data.gouv.fr/fr/organizations/5821930b88ee386862c65bb3/,364,5821930b88ee386862c65bb3,,78358,46.158506,-1.152489,ptf+datagouv,17
218301265,La Seyne-sur-Mer,Nathalie Bicais,,COM,PAC-93,https://opendata.sictiam.fr/fr/organization/mairie-de-la-seyne-sur-mer,1,,,,,64903,43.102929,5.877809,ptf,83
211704523,La Tremblade,Laurence Osta Amigo,,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5c8a2ec6634f411c5580a72b/,1,5c8a2ec6634f411c5580a72b,,4516,45.769300,-1.142540,datagouv,17
2.12203855E8,La Vicomté-sur-Rance,Alain Brombin,,COM,BRE-53,http://datarmor.cotesdarmor.fr/web/guest/donnees,2,,,,,1078,48.488162,-1.992234,ptf,22.0
2.16402974E8,Lacarre,Jean-Claude Ybargaray,,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5e737cd7dbab7593c0db3802/,2,5e737cd7dbab7593c0db3802,,174,43.190010,-1.164741,datagouv,64.0
218802585,Lamarche,Daniel Vagne,,COM,GES-44,,,https://www.data.gouv.fr/fr/organizations/5d6629786f444132f99e032c/,2,5d6629786f444132f99e032c,,977,48.068800,5.782200,datagouv,88
212200943,Lancieux,Delphine Briand,,COM,BRE-53,http://datarmor.cotesdarmor.fr/donnees,1,,,,,1512,48.607300,-2.151170,ptf,22
215600982,Lanester,Gilles Carreric,,COM,BRE-53,https://www.opendata56.fr/explore/?refine.publisher=Ville+de+Lanester,8,https://www.data.gouv.fr/fr/organizations/59d6526ac751df274a175d35/,2,59d6526ac751df274a175d35,Ville de Lanester,22638,47.762611,-3.339433,ptf+datagouv,56
212201131,Lannion,Paul Le Bihan,,COM,BRE-53,http://datarmor.cotesdarmor.fr/web/guest/donnees,7,,,,,20815,48.732123,-3.455950,ptf,22
213401292,Lattes,Cyril Meunier,,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/lattes,28,,,,,16567,43.568464,3.908284,ptf,34
213401342,Lavérune,Roger Caizergues,,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/lav%C3%A9rune,31,,,,,3211,43.585478,3.804573,ptf,34
219101797,Le Coudray-Montceaux,François Gros,,COM,IDF-11,https://data.coudray-montceaux.fr/explore/?refine.publisher=Mairie+du+Coudray-Montceaux,7,,,,Mairie du Coudray-Montceaux,4818,48.565700,2.485900,ptf,91
213400906,Le Crès,Stéphane Champay,,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/le-cr%C3%A8s,29,,,,,9343,43.646497,3.938021,ptf,34
214400491,Le Croisic,Michelle Quellard,,COM,PDL-52,https://capatlantique-loireatlantique.opendatasoft.com/explore/?refine.publisher=Le+Croisic,1,,,,Le Croisic,4040,47.292000,-2.511540,ptf,44
217603513,Le Havre,Édouard Philippe,Parti socialiste,COM,NOR-28,https://data.lehavreseinemetropole.fr/#,157,https://www.data.gouv.fr/fr/organizations/5a3a7cd8c751df3092aea45a/,61,5a3a7cd8c751df3092aea45a,,174911,49.493304,0.107396,ptf+datagouv,76
,,,Union pour un mouvement populaire,,,,,,,,,,,,,
,,,Les Républicains,,,,,,,,,,,,,
217201813,Le Mans,Stéphane Le Foll,Parti socialiste,COM,PDL-52,http://www.lemans.fr/citoyen/la-collectivite/lopen-data/les-contenus-en-open-data/,24,,,,,147121,48.003264,0.195522,ptf,72
214702011,Le Passage,Francis Garcia,,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5ab24b9188ee385d43b29616/,1,5ab24b9188ee385d43b29616,,9607,44.201228,0.602326,datagouv,47
214401200,Le Pellerin,François Brillaud de Laujardière,,COM,PDL-52,https://data.nantesmetropole.fr/explore/?refine.publisher=Le+Pellerin,4,,,,Le Pellerin,5125,47.198407,-1.754058,ptf,44
219400587,Le Perreux-sur-Marne,Christel Royer,,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/534fff85a3a7292c64a77ea9,2,534fff85a3a7292c64a77ea9,,34264,48.840832,2.506782,datagouv,94
214401358,Le Pouliguen,Norbert Samama,,COM,PDL-52,https://capatlantique-loireatlantique.opendatasoft.com/explore/?refine.publisher=Le+Pouliguen,1,,,,Le Pouliguen,4455,47.276900,-2.430420,ptf,44
218300986,Le Pradet,Hervé Stassinos,,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/58f5d64788ee3847b91e4f32,1,58f5d64788ee3847b91e4f32,,10426,43.105256,6.022873,datagouv,83
219300456,Les Lilas,Daniel Guiraud,Parti socialiste,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/534fff86a3a7292c64a77eab,71,534fff86a3a7292c64a77eab,,23110,48.879097,2.416428,datagouv,93
213302433,Libourne,Philippe Buisson,Parti socialiste,COM,NAQ-75,"https://data.libourne.fr/portail?facet.field=[%22organization%22,%22tags%22,%22theme%22,%22features%22]&rows=10&start=0&fq=organization:(la-ville-de-libourne)",19,,,,,24845,44.916111,-0.242700,ptf,33
217702513,Lieusaint,Michel Bisson,,COM,IDF-11,https://data.ville-lieusaint.fr/explore/?sort=title&refine.publisher=Mairie+de+Lieusaint,7,,,,Mairie de Lieusaint,13242,48.631400,2.548110,ptf,77
215903501,Lille,Martine Aubry,Parti socialiste,COM,HDF-32,https://opendata.lillemetropole.fr/explore/?refine.publisher=Ville+de+Lille,28,,,,Ville de Lille,232741,50.631564,3.056440,ptf,59
2.18708501E8,Limoges,Alain Rodet,Parti socialiste,COM,NAQ-75,https://sig-ville-limoges.opendata.arcgis.com,1,https://www.data.gouv.fr/fr/organizations/54acf7fcc751df4851de6536,3,54acf7fcc751df4851de6536,,136059,45.833763,1.260768,ptf+datagouv,87.0
216901165,Limonest,Max Vincent,,COM,ARA-84,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Commune%20de%20Limonest,1,,,,,3583,45.835670,4.770834,ptf,69
2.11403662E8,Lisieux,Sébastien Leclerc,,COM,NOR-28,,,https://www.data.gouv.fr/fr/organizations/57835411c751df7f2ef3855e,13,57835411c751df7f2ef3855e,,21576,49.145244,0.224210,datagouv,14.0
219103405,Lisses,Thierry Lafon,,COM,IDF-11,https://lisses-grandparissud.opendatasoft.com/explore/?sort=modified&refine.publisher=Ville+de+Lisses,2,,,,,7445,48.596001,2.423789,ptf,91
2.19103454E8,Longjumeau,Sandrine Gelot,Les Républicains,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/534fff88a3a7292c64a77eb2,13,534fff88a3a7292c64a77eb2,,21949,48.696761,2.294816,datagouv,91.0
215903600,Loos,Anne Voituriez,,COM,HDF-32,https://opendata.lillemetropole.fr/explore/?sort=modified&refine.publisher=Ville+de+Loos,4,,,,Ville de Loos,21442,50.609208,3.016252,ptf,59
215601212,Lorient,Norbert Métairie,Parti socialiste,COM,BRE-53,https://www.opendata56.fr/explore/?disjunctive.publisher&sort=modified&refine.publisher=Ville+de+Lorient,23,https://www.data.gouv.fr/fr/organizations/59e05c6588ee386ef4f4f86d/,25,59e05c6588ee386ef4f4f86d,Ville de Lorient,57567,47.745800,-3.366880,ptf+datagouv,56
212703755,Louviers,François-Xavier Priollaud,,COM,NOR-28,,,https://www.data.gouv.fr/fr/organizations/53806fe2a3a7297e4d35d6c6,3,53806fe2a3a7297e4d35d6c6,,19081,49.214525,1.165051,datagouv,27
216901231,Lyon,Grégory Doucet,Europe Écologie Les Verts,COM,ARA-84,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Lyon,16,,,,,30428,45.757900,4.835300,ptf,69
200013704,Mahina,,,COM,PF,,,https://www.data.gouv.fr/fr/organizations/552d6a09c751df1ed737dddb,2,552d6a09c751df1ed737dddb,,14645,-17.511766,-149.504165,datagouv,987
219400470,Mandres-les-Roses,Jean-Claude Perrault,,COM,IDF-11,"https://mandres.data4citizen.com/portail?facet.field=[%22organization%22,%22tags%22,%22theme%22,%22features%22]&rows=10&start=0&fq=organization:(mandres)",7,,,,,4703,48.650100,2.542000,ptf,94
219200474,Marnes-la-Coquette,Christiane Barody-Weiss,,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/55094e4cc751df601a882846,9,55094e4cc751df601a882846,,1801,48.830016,2.175860,datagouv,92
211300553,Marseille,Michèle Rubirola,Les Verts,COM,PAC-93,https://trouver.datasud.fr/organization/ville-de-marseille,35,,,,,24609,43.280400,5.380600,ptf,13
,,,Europe Écologie Les Verts,,,,,,,,,,,,,
211300561,Martigues,Gaby Charroux,Parti communiste français,COM,PAC-93,https://trouver.datasud.fr/organization/ville-de-martigues,15,,,,,49938,43.404463,5.047256,ptf,13
2.16205633E8,Mazingarbe,Laurent Poissant,,COM,HDF-32,,,https://www.data.gouv.fr/fr/organizations/5bb345d18b4c414c173fc6a5/,7,5bb345d18b4c414c173fc6a5,,7970,50.472400,2.717280,datagouv,62.0
2.16403758E8,Méharin,Sylvie Betat,,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5e01d5646f444126973821b0/,2,5e01d5646f444126973821b0,,273,43.333608,-1.144354,datagouv,64.0
216403774,Mendionde,Hervé Damestoy,,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5ee872e36fbeeabe38b99a11/,2,5ee872e36fbeeabe38b99a11,,844,43.340289,-1.298346,datagouv,64
2.10600839E8,Menton,Jean-Claude Guibal,Union pour un mouvement populaire,COM,PAC-93,https://opendata.sictiam.fr/fr/organization/commune-de-menton,1,,,,,28231,43.774548,7.499260,ptf,6.0
,,,Rassemblement pour la République,,,,,,,,,,,,,
,,,Union pour la démocratie française,,,,,,,,,,,,,
,,,Les Républicains,,,,,,,,,,,,,
213103419,Merville,Chantal Aygat,,COM,OCC-76,https://data.laregion.fr/explore/?disjunctive.publisher&sort=modified&refine.publisher=Commune+de+Merville,1,,,,Commune de Merville,5240,43.721342,1.297866,ptf,31
219200482,Meudon,Denis Larghero,,COM,IDF-11,https://data.meudon.fr/explore/?sort=title&refine.publisher=Ville+de+Meudon,21,https://www.data.gouv.fr/fr/organizations/54d89442c751df1245467389,179,54d89442c751df1245467389,Ville de Meudon,46030,48.807058,2.240221,ptf+datagouv,92
2.13401573E8,Mèze,Henry Fricou,,COM,OCC-76,,,https://www.data.gouv.fr/fr/organizations/5be01ff4634f4154a89ac27d/,4,5be01ff4634f4154a89ac27d,,11537,43.426600,3.604850,datagouv,34.0
2.16902833E8,Mions,Claude Cohen,,COM,ARA-84,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Mions,4,,,,,12938,45.663896,4.957098,ptf,69.0
213103450,Miremont,Serge Baurens,,COM,OCC-76,,,https://www.data.gouv.fr/fr/organizations/5d0a0c318b4c4108d1265df6/,2,5d0a0c318b4c4108d1265df6,,2389,43.369282,1.415882,datagouv,31
210102521,Mogneneins,Jean-Pierre Champion,,COM,ARA-84,,,https://www.data.gouv.fr/fr/organizations/5662c125c751df42e605bd61,5,5662c125c751df42e605bd61,,801,46.137981,4.811066,datagouv,01
2.1200163E8,Monacia-d'Aullène,Marc Luciani,,COM,COR-94,,,https://www.data.gouv.fr/fr/organizations/53ae7fc3a3a729709f56d4f4,12,53ae7fc3a3a729709f56d4f4,,532,41.513346,9.011145,datagouv,2A
214001927,Mont-de-Marsan,Geneviève Darrieussecq,Mouvement démocrate,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5e78cf325926be02a2e7473e/,1,e78cf325926be02a2e7473e,,29554,43.893380,-0.497155,datagouv,40
213401649,Montaud,Joël Raymond,,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/montaud,15,,,,,996,43.701166,3.949757,ptf,34
212503882,Montbéliard,Marie-Noëlle Biguinet,,COM,BFC-27,,,https://www.data.gouv.fr/fr/organizations/5c00089a8b4c414c75aed250/,3,5c00089a8b4c414c75aed250,,25304,47.508600,6.797080,datagouv,25
2.11702402E8,Montendre,Patrick Giraudeau,,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5c8a2ea6634f411541dbc634/,1,5c8a2ea6634f411541dbc634,,3210,45.284700,-0.407990,datagouv,17.0
213103757,Montesquieu-Volvestre,Frédéric Bienvenu,,COM,OCC-76,,,https://www.data.gouv.fr/fr/organizations/5d1217448b4c4160c8be2597/,9,5d1217448b4c4160c8be2597,,3080,43.208625,1.230131,datagouv,31
213401698,Montferrier-sur-Lez,Brigitte Devoisselle,,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/montferrier-sur-lez,23,,,,,3833,43.667865,3.856555,ptf,34
214401036,Montoir-de-Bretagne,Thierry Noguet,,COM,PDL-52,https://data.agglo-carene.fr/explore/?refine.publisher=Montoir+de+Bretagne,2,,,,Montoir de Bretagne,7058,47.327600,-2.150250,ptf,44
213401722,Montpellier,Michaël Delafosse,Parti socialiste,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/montpellier,105,,,,,282143,43.611024,3.875521,ptf,34
219300480,Montreuil,Patrice Bessac,Parti communiste français,COM,IDF-11,https://data.montreuil.fr/explore/?refine.publisher=Ville+de+Montreuil,91,,,,Ville de Montreuil,108402,48.863800,2.448960,ptf,93
216802249,Mulhouse,Michèle Lutz,Les Républicains,COM,GES-44,https://data.mulhouse-alsace.fr/explore/?refine.publisher=Ville+de+Mulhouse,43,,,,Ville de Mulhouse,111892,47.748451,7.338023,ptf,68
213401797,Murviel-lès-Montpellier,Isabelle Touzard,,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/murviel-les-montpellier,18,,,,,1928,43.603956,3.736729,ptf,34
215403957,Nancy,Laurent Hénart,Union des démocrates et indépendants,COM,GES-44,,,https://www.data.gouv.fr/fr/organizations/5a210bc888ee382bed1f31db/,5,5a210bc888ee382bed1f31db,,105162,48.692365,6.182711,datagouv,54
,,,Parti radical,,,,,,,,,,,,,
217703263,Nandy,René Réthoré,,COM,IDF-11,https://nandy-grandparissud.opendatasoft.com/explore/?refine.publisher=Mairie+de+Nandy,1,,,,Mairie de Nandy,5910,48.583800,2.566150,ptf,77
219200508,Nanterre,Patrick Jarry,Parti communiste français,COM,IDF-11,http://www.nanterre.fr/1166-donnees-a-telecharger.htm,9,https://www.data.gouv.fr/fr/organizations/58ecb30388ee3855493567c6/,9,58ecb30388ee3855493567c6,,95851,48.890461,2.203544,ptf+datagouv,92
,,Patrick Jarry,Parti communiste français,,,,,,,,,,,,,
214401093,Nantes,Johanna Rolland,Parti socialiste,COM,PDL-52,https://data.nantesmetropole.fr/explore/?refine.publisher=Ville+de+Nantes,147,https://www.data.gouv.fr/fr/organizations/534fffb9a3a7292c64a78159,147,534fffb9a3a7292c64a78159,Ville de Nantes,311479,47.216354,-1.554456,ptf+datagouv,44
215801945,Nevers,Émile Bourgier,,COM,BFC-27,https://www.databfc.fr/bfc/portail,11,https://www.data.gouv.fr/fr/organizations/594be11888ee38743d67051b,12,594be11888ee38743d67051b,,35899,46.992413,3.156585,ptf+datagouv,58
210600888,Nice,Christian Estrosi,Union pour un mouvement populaire,COM,PAC-93,http://opendata.nicecotedazur.org/data/organization/ville-de-nice,82,,,,,346055,43.701875,7.267464,ptf,06
,,,Rassemblement pour la République,,,,,,,,,,,,,
218902781,Noé,Jacques Fouquart,,COM,OCC-76,http://www.mairie-noe.fr?p=4260,7,https://www.data.gouv.fr/fr/organizations/57ea3e8b88ee3877235ff490/,7,57ea3e8b88ee3877235ff490,,548,48.162877,3.402152,datagouv,89
219400520,Nogent-sur-Marne,Jacques J. P. Martin,Rassemblement pour la République,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/54ca2b22c751df5273467389,8,54ca2b22c751df5273467389,,31825,48.836231,2.482302,datagouv,94.0
,,,Union des démocrates pour la République,,,,,,,,,,,,,
,,,Union pour un mouvement populaire,,,,,,,,,,,,,
,,,Union pour la nouvelle République,,,,,,,,,,,,,
217703370,Noisiel,Mathieu Viskovic,Parti socialiste,COM,IDF-11,https://noisiel-agglo-pvm.opendata.arcgis.com,4,https://www.data.gouv.fr/fr/organizations/ville-de-noisiel/,1,5c0fb6d3634f416a192f0eb7,,15230,48.854771,2.628814,datagouv,77
200012508,NOUMEA,,,COM,NC,https://data.gouv.nc/explore/?disjunctive.theme&disjunctive.publisher&disjunctive.keyword&disjunctive.attributions&disjunctive.license&sort=explore.popularity_score&refine.publisher=Ville+de+Nouméa,14,,,,,94285,-22.274526,-166.442419,ptf,988
213503642,Noyal-Châtillon-sur-Seiche,Gilles de Bel-Air,,COM,BRE-53,https://data.rennesmetropole.fr/explore/?refine.publisher=Ville+de+Noyal-Ch%C3%A2tillon-sur-Seiche,6,,,,Ville de Noyal-Châtillon-sur-Seiche,7033,48.042672,-1.657856,ptf,35
215601519,Noyal-Pontivy,Lionel Ropert,,COM,BRE-53,https://www.opendata56.fr/explore/?refine.publisher=Ville+de+Noyal-Pontivy,1,https://www.data.gouv.fr/fr/organizations/5a5cb495c751df2cdac7334e/,1,5a5cb495c751df2cdac7334e,Ville de Noyal-Pontivy,3677,48.066230,-2.883026,ptf+datagouv,56
2.17604818E8,Octeville-sur-Mer,Jean-Louis Rousselin,divers droite,COM,NOR-28,https://data.agglo-lehavre.fr,3,,,,,5781,49.555600,0.116329,ptf,76.0
211201769,Onet-le-Château,Jean-Philippe Keroslian,,COM,OCC-76,,,https://www.data.gouv.fr/fr/organizations/5aec4c3e88ee381426c8df86/,7,5aec4c3e88ee381426c8df86,,11944,44.365283,2.593434,datagouv,12
216404293,Orsanco,Jean-Marc Bonzom,,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5cc19b08634f415e201b269e/,2,5cc19b08634f415e201b269e,,106,43.292500,-1.065740,datagouv,64
2.14401143E8,Orvault,Jean-Sébastien Guitton,,COM,PDL-52,https://data.loire-atlantique.fr/explore/?refine.publisher=Orvault,18,,,,Orvault,26348,47.270413,-1.623962,ptf,44.0
216404350,Osserain-Rivareyte,Arnaud Fontaine,,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5cacc0838b4c4147790eca6e/,2,5cacc0838b4c4147790eca6e,,211,43.376900,-0.951913,datagouv,64
216802538,Ottmarsheim,Jean-Marie Behe,,COM,GES-44,https://data.mulhouse-alsace.fr/explore/?refine.publisher=Comme+d%27Ottmarsheim,1,,,,Comme d'Ottmarsheim,1784,47.787032,7.509706,ptf,68
217500016,Paris,Anne Hidalgo,Parti socialiste,COM,IDF-11,https://opendata.paris.fr/explore/?sort=modified,276,https://www.data.gouv.fr/fr/organizations/534fff89a3a7292c64a77eb7,451,534fff89a3a7292c64a77eb7,Mairie de Paris*,27501,48.858900,2.346900,ptf+datagouv,75
215601543,Peillac,Philippe Jegou,,COM,BRE-53,,,https://www.data.gouv.fr/fr/organizations/5b7ea6c3634f4119e42b781b/,1,5b7ea6c3634f4119e42b781b,,1861,47.712400,-2.219560,datagouv,56
213401987,Pérols,Jean-Pierre Rico,,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/p%C3%A9rols,28,,,,,9177,43.564505,3.950294,ptf,34
213303183,Pessac,Franck Raynal,,COM,NAQ-75,https://opendata.bordeaux-metropole.fr/explore/?disjunctive.publisher&disjunctive.frequence&disjunctive.territoire&sort=title&refine.publisher=Ville+de+Pessac,2,,,,Ville de Pessac,61332,44.805830,-0.630386,ptf,33
2.17604974E8,Petit-Couronne,Joël Bigot,,COM,NOR-28,,,https://www.data.gouv.fr/fr/organizations/5b90dc4d634f415369256e17/,5,5b90dc4d634f415369256e17,,8742,49.385000,1.026770,datagouv,76.0
213402027,Pignan,Michelle Cassar,,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/pignan,27,,,,,6761,43.583991,3.761229,ptf,34
200013746,PIRAE,,,COM,NC,http://www.pirae.pf/opendata/,4,https://www.data.gouv.fr/fr/organizations/56bac12ec751df6c539f9dea,14,56bac12ec751df6c539f9dea,,14659,-17.577745,-149.560211,ptf+datagouv,987
212201719,Plaintel,Vincent Alleno,,COM,BRE-53,http://datarmor.cotesdarmor.fr/web/guest/donnees,2,https://www.data.gouv.fr/fr/organizations/588f0a98c751df12c6ae0a66,2,588f0a98c751df12c6ae0a66,,4378,48.407779,-2.818333,ptf+datagouv,22
212201875,Plérin,Ronan Kerdraon,Parti socialiste,COM,BRE-53,http://datarmor.cotesdarmor.fr/web/guest/donnees,6,https://www.data.gouv.fr/fr/organizations/584ed32c88ee38733fc65bb3,6,584ed32c88ee38733fc65bb3,,14585,48.533663,-2.771207,ptf+datagouv,22
2.14401283E8,Plessé,Aurélie Meziere,,COM,PDL-52,,,https://www.data.gouv.fr/fr/organizations/5a1fde6d88ee384f0ff312b0,1,5a1fde6d88ee384f0ff312b0,,5375,47.541013,-1.887107,datagouv,44.0
